手机网络功能_-1,手机网络功能_0,手机网络功能_1,手机网络功能_2,账户消费限额_0,账户消费限额_1,在职总月数,家庭中唯一订阅者的数量,每月平均使用分钟数,平均占线语音呼叫数,平均未接语音呼叫数,是否流失
0,0,1,0,1,0,31,2,0,0,0,1
0,0,1,0,1,0,20,3,3,0,0,1
0,0,0,1,1,0,31,2,515,4,75,0
0,1,0,0,1,0,14,3,71,0,9,1
0,1,0,0,1,0,10,3,207,2,10,1
0,0,1,0,1,0,12,2,342,0,20,1
0,1,0,0,1,0,17,1,101,0,4,0
0,0,0,1,1,0,44,1,11,1,16,0
0,1,0,0,1,0,11,2,202,1,5,1
0,1,0,0,1,0,7,2,492,2,11,0
0,0,1,0,1,0,23,1,348,6,8,0
0,1,0,0,1,0,17,2,1235,46,29,1
0,1,0,0,1,0,20,1,1824,44,46,1
0,0,1,0,1,0,31,1,15,0,0,1
0,1,0,0,1,0,20,1,925,1,61,1
0,0,1,0,1,0,25,2,90,0,3,1
0,0,1,0,1,0,24,1,76,0,4,1
0,1,0,0,1,0,29,1,33,0,0,0
0,1,0,0,1,0,32,2,455,1,11,0
0,0,1,0,1,0,34,2,192,0,7,1
0,1,0,0,1,0,13,1,38,0,1,1
0,1,0,0,1,0,11,1,1151,5,41,1
0,1,0,0,1,0,17,1,11,0,2,0
0,1,0,0,1,0,21,1,346,0,16,1
0,0,1,0,1,0,12,2,88,0,6,0
0,1,0,0,1,0,22,1,346,29,11,0
0,1,0,0,1,0,24,2,51,0,6,1
0,1,0,0,1,0,18,1,1500,6,52,1
0,1,0,0,1,0,23,2,240,1,5,0
0,0,0,1,1,0,26,2,700,2,26,0
0,0,0,1,1,0,24,2,198,0,14,1
0,1,0,0,1,0,33,1,1073,4,78,1
0,1,0,0,0,1,14,2,181,0,0,0
0,1,0,0,0,1,15,1,35,0,3,1
0,1,0,0,1,0,19,1,586,10,39,0
0,1,0,0,1,0,13,2,389,0,28,0
0,1,0,0,1,0,21,1,256,0,18,1
0,1,0,0,1,0,7,2,256,3,5,0
0,1,0,0,1,0,14,2,375,0,0,0
0,1,0,0,1,0,10,1,768,1,47,0
0,1,0,0,1,0,22,2,41,0,3,0
0,1,0,0,1,0,16,2,307,7,17,1
0,1,0,0,1,0,15,1,720,0,32,1
0,1,0,0,1,0,12,1,270,0,0,1
0,1,0,0,0,1,10,2,884,2,70,0
0,0,1,0,1,0,16,1,24,0,2,1
0,1,0,0,1,0,29,1,657,1,32,1
0,1,0,0,0,1,12,1,1200,6,70,0
0,1,0,0,1,0,12,3,62,4,5,1
0,0,1,0,1,0,22,1,769,39,20,1
0,1,0,0,1,0,17,1,966,0,28,1
0,1,0,0,1,0,19,1,1173,3,50,1
0,1,0,0,1,0,9,1,654,4,41,0
0,0,1,0,1,0,8,2,141,0,15,0
0,0,0,1,1,0,12,2,115,1,13,1
0,1,0,0,1,0,13,1,446,0,31,0
0,1,0,0,1,0,9,1,573,0,70,0
0,1,0,0,1,0,32,1,596,0,0,0
0,0,1,0,1,0,25,1,419,5,11,0
0,0,1,0,1,0,37,2,384,0,5,1
0,1,0,0,1,0,10,1,1212,5,117,0
0,1,0,0,0,1,14,1,135,0,0,1
0,0,1,0,1,0,26,1,123,1,14,1
0,1,0,0,0,1,9,1,275,1,24,0
0,1,0,0,1,0,19,1,36,5,7,0
0,1,0,0,1,0,31,1,326,1,20,1
0,1,0,0,1,0,8,3,673,2,192,0
0,1,0,0,1,0,27,1,123,0,3,0
0,1,0,0,0,1,12,1,1205,1,67,0
0,1,0,0,1,0,12,2,264,0,21,1
0,1,0,0,1,0,14,1,1063,9,62,1
0,0,1,0,1,0,25,2,29,0,6,1
0,1,0,0,1,0,11,1,683,0,23,0
0,1,0,0,1,0,8,1,336,41,12,0
0,1,0,0,1,0,7,1,78,0,9,0
0,0,0,1,1,0,26,1,42,0,0,0
0,1,0,0,1,0,11,1,322,7,15,1
0,1,0,0,1,0,15,1,1464,2,42,1
0,0,1,0,1,0,17,1,287,10,6,1
0,1,0,0,1,0,14,1,250,0,1,1
0,1,0,0,1,0,22,1,394,0,35,1
0,0,1,0,1,0,21,1,55,0,2,1
0,1,0,0,1,0,14,1,371,1,14,1
0,1,0,0,1,0,18,1,155,0,3,1
0,1,0,0,1,0,25,1,1969,6,118,0
0,0,0,1,1,0,30,1,23,0,0,0
0,1,0,0,1,0,14,1,64,1,6,0
0,1,0,0,1,0,12,1,368,0,0,0
0,1,0,0,1,0,11,1,1109,0,65,0
0,1,0,0,0,1,9,1,1697,1,79,0
0,1,0,0,0,1,14,2,1913,14,69,0
0,1,0,0,0,1,28,1,621,0,0,1
0,1,0,0,1,0,16,1,298,0,23,1
0,1,0,0,1,0,13,1,95,0,0,1
0,1,0,0,1,0,22,2,374,1,17,0
0,1,0,0,1,0,25,2,68,3,2,1
0,1,0,0,1,0,7,1,727,1,26,0
0,1,0,0,1,0,20,1,338,0,8,0
0,1,0,0,1,0,20,1,464,1,9,0
0,1,0,0,1,0,16,1,219,0,22,1
0,1,0,0,1,0,8,2,92,0,9,1
0,1,0,0,0,1,7,1,285,1,9,0
0,1,0,0,1,0,18,2,570,1,14,0
0,1,0,0,1,0,20,1,285,1,35,1
0,1,0,0,1,0,10,2,56,0,3,1
0,1,0,0,1,0,18,1,3,0,1,0
0,1,0,0,1,0,25,5,2394,17,119,0
0,1,0,0,1,0,18,1,252,3,12,1
0,1,0,0,1,0,24,2,28,1,5,1
0,1,0,0,1,0,13,1,134,4,8,1
0,0,1,0,1,0,15,1,308,6,24,0
0,1,0,0,1,0,12,1,223,0,5,0
0,0,1,0,1,0,29,1,4,0,1,1
0,1,0,0,1,0,13,1,564,9,19,1
0,0,0,1,1,0,41,1,28,0,0,0
0,1,0,0,1,0,9,1,1988,0,0,0
0,1,0,0,1,0,15,4,556,1,13,1
0,1,0,0,1,0,22,1,8,1,0,1
0,1,0,0,1,0,11,1,94,3,3,1
0,1,0,0,1,0,10,1,1344,3,114,0
0,0,1,0,1,0,20,1,71,0,7,1
0,0,1,0,1,0,29,1,502,5,28,1
0,1,0,0,1,0,18,1,184,0,10,0
0,1,0,0,1,0,14,2,35,0,0,0
0,1,0,0,1,0,8,4,185,0,2,0
0,0,1,0,1,0,21,1,415,2,27,0
0,1,0,0,1,0,12,1,185,0,7,1
0,0,1,0,1,0,35,1,4,0,1,0
0,0,1,0,1,0,26,1,269,1,62,0
0,1,0,0,1,0,13,1,568,20,32,0
0,1,0,0,1,0,22,2,591,2,32,1
0,1,0,0,1,0,12,1,540,4,11,0
0,1,0,0,1,0,29,1,2168,2,5,1
0,1,0,0,1,0,39,2,1439,10,80,1
0,1,0,0,1,0,6,1,790,0,15,0
0,1,0,0,1,0,10,1,1048,0,0,0
0,0,1,0,1,0,23,1,172,0,6,0
0,0,0,1,1,0,21,1,398,0,51,1
0,1,0,0,1,0,10,1,432,6,18,1
0,1,0,0,1,0,16,1,983,8,90,0
0,1,0,0,1,0,8,1,715,20,51,0
0,1,0,0,0,1,10,1,470,45,46,0
0,1,0,0,1,0,11,2,682,15,148,1
0,1,0,0,1,0,27,1,1251,7,67,0
0,1,0,0,1,0,11,3,83,0,4,0
0,1,0,0,1,0,30,2,367,2,2,0
0,1,0,0,1,0,17,1,2052,4,77,1
0,0,1,0,1,0,31,2,255,0,10,1
0,0,1,0,1,0,19,2,66,1,3,1
0,1,0,0,1,0,33,2,510,0,30,1
0,1,0,0,1,0,25,2,1442,1,69,1
0,1,0,0,1,0,7,1,154,3,9,1
0,1,0,0,1,0,31,2,2206,39,164,0
0,0,1,0,1,0,13,1,320,5,23,1
0,1,0,0,1,0,10,1,307,0,7,1
0,1,0,0,1,0,9,1,295,1,22,1
0,0,0,1,1,0,13,3,84,0,2,1
0,1,0,0,1,0,16,1,210,2,15,1
0,0,0,1,1,0,28,3,229,9,5,1
0,1,0,0,1,0,35,1,1029,13,62,0
0,0,0,1,1,0,27,2,145,0,16,1
0,0,1,0,1,0,11,1,17,0,0,1
0,1,0,0,1,0,38,1,940,0,52,1
0,1,0,0,1,0,13,1,223,1,12,0
0,1,0,0,1,0,17,1,259,0,15,0
0,1,0,0,1,0,14,1,1344,4,66,0
0,1,0,0,1,0,22,1,1594,6,40,1
0,1,0,0,0,1,7,1,536,0,56,0
0,1,0,0,1,0,30,1,21,0,1,0
0,1,0,0,1,0,9,2,1584,0,11,1
0,1,0,0,1,0,15,1,833,56,42,1
0,1,0,0,1,0,7,1,467,2,19,0
0,0,1,0,1,0,21,1,95,1,4,0
0,1,0,0,1,0,11,1,277,0,12,1
0,1,0,0,1,0,21,2,696,1,24,0
0,1,0,0,1,0,13,1,91,1,5,0
0,1,0,0,1,0,12,2,73,0,4,1
0,1,0,0,1,0,23,1,963,0,28,0
0,0,1,0,1,0,17,2,135,0,12,0
0,1,0,0,1,0,25,2,351,1,6,1
0,1,0,0,1,0,7,1,772,7,51,0
0,1,0,0,0,1,14,1,568,0,51,0
0,1,0,0,1,0,12,2,1181,99,12,1
0,1,0,0,1,0,31,1,1047,5,20,0
0,1,0,0,1,0,10,1,892,8,75,0
0,1,0,0,1,0,11,1,1280,7,43,1
0,1,0,0,1,0,15,1,600,1,30,0
0,1,0,0,1,0,7,1,1037,13,162,0
0,1,0,0,1,0,29,2,635,4,74,1
0,1,0,0,0,1,7,1,156,0,30,0
0,0,0,1,1,0,18,4,66,0,1,1
0,1,0,0,1,0,10,1,157,0,9,0
0,1,0,0,1,0,10,1,1454,13,54,0
0,1,0,0,0,1,15,1,376,0,63,0
0,0,1,0,1,0,20,1,0,0,0,1
0,1,0,0,1,0,45,1,385,1,11,1
0,0,1,0,1,0,13,1,47,1,8,1
0,1,0,0,1,0,16,1,505,18,28,1
0,1,0,0,1,0,12,1,4,0,1,1
0,1,0,0,0,1,13,1,72,0,10,1
0,0,1,0,1,0,30,1,51,0,8,1
0,0,0,1,1,0,38,1,17,0,6,1
0,0,0,1,1,0,7,1,822,32,19,0
0,1,0,0,1,0,15,1,980,0,28,1
0,1,0,0,1,0,8,1,739,11,22,0
0,1,0,0,1,0,19,1,213,0,35,1
0,1,0,0,0,1,8,1,254,1,6,0
0,1,0,0,1,0,34,2,2410,17,46,0
0,1,0,0,1,0,10,1,181,2,1,1
0,1,0,0,1,0,8,2,226,2,1,1
0,0,1,0,0,1,12,1,845,7,13,1
0,1,0,0,1,0,10,1,158,0,10,0
0,1,0,0,1,0,33,2,0,0,0,1
0,1,0,0,0,1,14,1,206,3,12,0
0,1,0,0,1,0,20,2,0,0,0,0
0,1,0,0,1,0,11,1,1063,0,53,1
0,1,0,0,1,0,26,1,0,0,0,1
0,1,0,0,1,0,12,1,2002,30,198,0
0,1,0,0,1,0,17,1,2159,6,160,0
0,1,0,0,1,0,23,1,4323,25,171,0
0,1,0,0,1,0,19,2,279,7,6,1
0,1,0,0,1,0,9,1,55,0,5,0
0,1,0,0,1,0,26,5,97,1,3,1
0,1,0,0,1,0,21,2,4,0,0,0
0,0,1,0,1,0,22,1,38,1,3,0
0,1,0,0,1,0,36,2,72,1,12,1
0,0,0,1,1,0,27,2,10,0,1,1
0,1,0,0,1,0,53,1,2468,0,0,0
0,1,0,0,1,0,11,1,325,0,9,0
0,1,0,0,1,0,21,1,416,6,63,1
0,1,0,0,1,0,17,1,683,7,49,0
0,1,0,0,1,0,17,1,815,3,28,0
0,1,0,0,0,1,22,1,312,0,39,0
0,1,0,0,0,1,15,1,587,53,9,0
0,1,0,0,1,0,11,2,393,0,24,1
0,1,0,0,0,1,7,1,225,12,11,0
0,0,1,0,1,0,24,1,10,0,0,0
0,1,0,0,1,0,7,1,1272,39,30,0
0,1,0,0,1,0,28,1,374,1,15,1
0,1,0,0,1,0,12,3,104,4,2,0
0,1,0,0,1,0,15,2,872,8,22,1
0,1,0,0,1,0,26,1,324,2,6,0
0,1,0,0,1,0,17,1,75,0,1,1
0,1,0,0,1,0,24,1,852,11,135,0
0,1,0,0,1,0,28,1,1137,3,52,0
0,1,0,0,1,0,18,1,174,14,9,1
0,1,0,0,1,0,18,3,674,0,19,1
0,1,0,0,1,0,11,1,501,0,74,0
0,0,1,0,1,0,34,1,18,0,0,1
0,1,0,0,1,0,13,1,275,0,13,1
0,1,0,0,0,1,6,1,173,7,12,0
0,1,0,0,1,0,24,1,202,14,12,1
0,1,0,0,1,0,12,1,1257,5,75,1
0,0,1,0,1,0,46,1,14,0,0,0
0,1,0,0,1,0,13,2,1059,0,0,1
0,1,0,0,1,0,25,1,17,0,11,1
0,0,1,0,1,0,33,1,166,1,11,1
0,1,0,0,1,0,13,2,214,0,20,0
0,1,0,0,1,0,46,1,345,5,17,0
0,1,0,0,1,0,24,1,474,3,11,1
0,1,0,0,1,0,12,1,493,0,0,0
0,0,1,0,1,0,42,1,154,2,13,0
0,1,0,0,1,0,17,1,660,0,0,0
0,0,1,0,1,0,25,1,42,0,4,0
0,1,0,0,0,1,15,1,1011,6,113,0
0,1,0,0,1,0,18,1,205,0,17,0
0,1,0,0,1,0,15,1,204,0,2,0
0,1,0,0,1,0,15,1,411,8,22,1
0,1,0,0,1,0,27,1,552,2,26,0
0,1,0,0,1,0,6,1,358,0,14,1
0,1,0,0,1,0,10,1,326,0,0,1
0,1,0,0,1,0,8,1,123,7,1,0
0,1,0,0,0,1,11,1,1012,9,53,1
0,1,0,0,1,0,23,1,574,2,48,0
0,1,0,0,0,1,11,1,514,1,80,1
0,1,0,0,1,0,17,1,36,0,6,1
0,0,1,0,1,0,27,1,436,0,36,1
0,1,0,0,1,0,17,2,999,6,54,1
0,1,0,0,1,0,13,3,647,16,12,1
0,1,0,0,0,1,9,1,3794,2,246,1
0,0,0,1,1,0,26,4,118,1,10,1
0,1,0,0,1,0,7,1,919,54,30,0
0,1,0,0,0,1,13,1,665,0,47,1
0,1,0,0,1,0,17,1,136,5,5,1
0,1,0,0,1,0,17,1,445,0,17,0
0,0,1,0,1,0,36,2,185,0,4,0
0,1,0,0,1,0,20,1,539,2,32,0
0,1,0,0,1,0,12,2,96,4,5,1
0,1,0,0,1,0,12,5,471,0,38,1
0,0,1,0,1,0,25,1,33,0,1,1
0,1,0,0,0,1,10,3,2470,5,192,0
0,1,0,0,1,0,14,2,502,0,0,1
0,1,0,0,1,0,18,1,1052,2,43,0
0,1,0,0,1,0,13,1,289,0,17,0
0,1,0,0,1,0,39,1,93,0,7,0
0,1,0,0,1,0,16,1,380,2,35,0
0,1,0,0,1,0,8,1,1224,0,71,0
0,0,1,0,1,0,29,2,794,11,26,0
0,1,0,0,1,0,15,1,1407,0,27,1
0,0,1,0,1,0,19,1,1179,5,62,0
0,1,0,0,1,0,19,1,935,16,12,1
0,0,0,1,1,0,23,2,296,1,14,0
0,1,0,0,1,0,36,2,283,1,49,0
0,1,0,0,1,0,11,1,544,3,10,0
0,1,0,0,1,0,17,3,537,0,22,0
0,1,0,0,1,0,15,3,552,18,47,1
0,1,0,0,1,0,21,1,2015,27,143,0
0,0,1,0,1,0,18,2,501,2,20,0
0,1,0,0,0,1,22,1,116,1,16,0
0,1,0,0,1,0,13,1,385,1,15,0
0,1,0,0,1,0,10,1,89,2,15,0
0,1,0,0,1,0,11,1,157,0,12,0
0,1,0,0,1,0,10,2,1159,0,0,0
0,0,0,1,1,0,20,1,100,1,8,1
0,1,0,0,1,0,7,1,160,5,4,1
0,1,0,0,1,0,18,2,1606,4,60,0
0,1,0,0,1,0,33,3,471,1,21,1
0,1,0,0,1,0,25,1,742,4,19,0
0,1,0,0,1,0,10,5,148,10,4,1
0,0,0,1,1,0,26,1,5,0,0,1
0,1,0,0,1,0,11,2,834,4,38,1
0,1,0,0,0,1,14,1,1237,13,40,1
0,1,0,0,1,0,20,3,301,4,18,0
0,1,0,0,1,0,11,2,334,0,38,0
0,1,0,0,1,0,11,1,1,0,0,1
0,0,0,1,1,0,33,2,40,0,1,1
0,1,0,0,1,0,11,1,1041,5,28,1
0,1,0,0,1,0,8,2,87,0,3,0
0,1,0,0,1,0,19,1,25,0,0,1
0,1,0,0,0,1,19,1,68,6,3,1
0,1,0,0,1,0,14,1,323,7,14,1
0,1,0,0,1,0,15,1,990,1,55,1
0,1,0,0,1,0,12,1,1071,1,17,1
0,1,0,0,1,0,16,1,1232,0,60,0
0,1,0,0,1,0,15,1,294,17,26,1
0,1,0,0,1,0,32,1,406,8,11,0
0,1,0,0,1,0,12,1,44,1,7,0
0,1,0,0,1,0,7,1,783,4,40,1
0,1,0,0,1,0,38,2,1946,18,94,1
0,1,0,0,1,0,32,2,562,2,34,0
0,1,0,0,1,0,12,1,14,0,4,1
0,1,0,0,1,0,11,1,156,0,13,0
0,0,1,0,1,0,21,2,246,5,8,0
0,0,0,1,1,0,12,1,504,0,40,0
0,1,0,0,1,0,9,4,296,0,10,1
0,1,0,0,1,0,11,2,0,0,0,1
0,1,0,0,1,0,11,2,419,2,29,1
0,1,0,0,1,0,16,1,205,4,5,1
0,1,0,0,1,0,19,1,115,0,11,0
0,0,0,1,1,0,20,1,465,2,14,0
0,1,0,0,1,0,13,1,307,0,28,1
0,1,0,0,1,0,22,1,7,0,0,0
0,0,0,1,1,0,18,2,85,7,6,0
0,1,0,0,1,0,12,1,365,0,0,1
0,1,0,0,1,0,19,1,117,0,4,1
0,1,0,0,1,0,12,1,130,4,16,1
0,0,0,1,1,0,56,2,-1,0,0,0
0,0,1,0,1,0,38,1,527,6,43,0
0,1,0,0,1,0,15,1,860,0,0,1
0,1,0,0,1,0,13,2,222,0,4,0
0,1,0,0,1,0,13,1,483,1,19,0
0,1,0,0,1,0,18,1,290,0,15,0
0,0,1,0,1,0,11,1,174,1,25,1
0,0,0,1,1,0,14,3,0,0,0,1
0,1,0,0,1,0,19,1,100,0,5,0
0,0,0,1,1,0,31,1,1100,3,47,0
0,1,0,0,1,0,18,2,400,2,24,0
0,1,0,0,1,0,11,1,372,1,23,0
0,1,0,0,1,0,19,2,446,6,12,0
0,0,1,0,1,0,29,1,212,2,12,0
0,1,0,0,1,0,13,1,178,0,7,0
0,0,0,1,1,0,55,3,31,0,3,0
0,1,0,0,1,0,22,1,327,1,38,1
0,1,0,0,1,0,7,1,91,2,23,1
0,1,0,0,1,0,11,1,77,0,0,1
0,0,0,1,1,0,29,2,312,4,34,0
0,1,0,0,1,0,15,1,211,0,22,1
0,1,0,0,1,0,29,1,101,0,8,1
0,0,1,0,1,0,24,1,41,2,7,0
0,1,0,0,1,0,33,1,775,14,17,1
0,0,1,0,1,0,26,1,48,0,3,1
0,1,0,0,0,1,8,1,283,0,12,0
0,1,0,0,1,0,11,1,25,0,0,0
0,1,0,0,1,0,44,1,115,0,10,1
0,0,0,1,1,0,12,4,223,9,36,1
0,1,0,0,1,0,20,1,147,0,7,0
0,0,1,0,1,0,41,1,311,2,16,0
0,0,0,1,1,0,11,1,31,0,4,1
0,1,0,0,0,1,11,1,1875,2,60,1
0,1,0,0,1,0,15,1,107,0,0,0
0,1,0,0,1,0,21,1,269,19,9,0
0,1,0,0,1,0,16,1,158,0,4,1
0,1,0,0,1,0,11,2,100,0,10,1
0,1,0,0,1,0,18,1,540,0,35,0
0,1,0,0,1,0,17,1,364,3,29,0
0,1,0,0,1,0,8,2,566,0,91,0
0,1,0,0,1,0,9,1,1306,50,18,1
0,1,0,0,0,1,12,1,592,10,41,1
0,1,0,0,1,0,16,1,719,1,66,1
0,1,0,0,1,0,27,1,63,0,4,0
0,1,0,0,1,0,7,1,245,13,8,0
0,1,0,0,1,0,22,7,120,0,8,1
0,0,1,0,0,1,31,1,170,0,16,1
0,0,1,0,1,0,31,1,194,0,1,1
0,1,0,0,1,0,14,2,459,0,50,1
0,1,0,0,1,0,7,1,1446,19,65,0
0,1,0,0,1,0,17,1,13,0,4,1
0,1,0,0,1,0,33,2,328,0,18,1
0,0,1,0,1,0,15,1,267,0,1,0
0,1,0,0,1,0,13,1,50,0,0,1
0,0,0,1,1,0,32,1,148,1,23,1
0,0,1,0,1,0,21,1,368,2,42,0
0,0,0,1,1,0,33,2,153,0,6,1
0,1,0,0,1,0,13,1,447,2,22,0
0,1,0,0,1,0,12,1,196,0,16,1
0,0,0,1,1,0,11,1,139,0,0,1
0,1,0,0,1,0,12,1,22,0,1,0
0,0,0,1,1,0,29,2,14,0,1,1
0,1,0,0,1,0,11,4,539,1,4,0
0,0,1,0,1,0,18,1,355,0,0,0
0,1,0,0,1,0,13,1,262,0,8,0
0,0,1,0,1,0,37,1,542,1,19,0
0,1,0,0,1,0,21,3,78,1,5,1
0,1,0,0,1,0,19,1,1297,0,0,1
0,1,0,0,1,0,11,1,160,6,47,1
0,1,0,0,1,0,11,1,318,0,14,1
0,1,0,0,1,0,23,1,622,13,15,1
0,1,0,0,1,0,11,2,78,0,0,1
0,1,0,0,1,0,7,2,834,7,61,0
0,1,0,0,1,0,12,3,137,0,6,1
0,0,1,0,1,0,14,1,1067,3,10,1
0,1,0,0,1,0,12,1,921,1,37,0
0,1,0,0,1,0,28,3,9,0,0,1
0,1,0,0,1,0,13,1,323,9,6,1
0,1,0,0,1,0,7,2,1339,15,26,0
0,0,1,0,1,0,30,1,444,1,5,1
0,1,0,0,0,1,11,1,1696,15,69,0
0,0,1,0,1,0,29,1,111,0,5,1
0,1,0,0,1,0,10,1,98,0,9,1
0,1,0,0,0,1,7,1,150,1,10,0
0,1,0,0,1,0,6,2,571,2,14,0
0,1,0,0,0,1,6,1,129,0,7,0
0,1,0,0,1,0,21,1,20,0,3,0
0,1,0,0,1,0,10,1,882,22,107,1
0,1,0,0,1,0,11,1,15,0,0,1
0,1,0,0,1,0,34,1,634,0,18,1
0,1,0,0,1,0,6,5,654,4,68,1
0,1,0,0,1,0,24,1,1140,3,39,0
0,1,0,0,0,1,11,1,695,4,20,1
0,0,1,0,1,0,21,1,146,0,16,1
0,1,0,0,1,0,11,1,26,0,3,0
0,0,0,1,1,0,17,2,280,0,30,1
0,1,0,0,1,0,11,1,231,0,6,1
0,1,0,0,1,0,18,1,163,0,4,0
0,0,1,0,1,0,43,1,247,2,16,1
0,1,0,0,1,0,26,1,272,0,12,1
0,1,0,0,1,0,20,1,710,2,18,1
0,0,0,1,1,0,44,1,14,0,1,1
0,1,0,0,1,0,13,1,283,9,22,1
0,1,0,0,1,0,25,1,822,5,83,0
0,1,0,0,1,0,16,4,1173,4,25,1
0,1,0,0,1,0,21,2,381,0,16,0
0,1,0,0,1,0,23,1,1,0,0,1
0,1,0,0,1,0,20,1,48,0,0,1
0,1,0,0,1,0,12,1,545,0,25,0
0,0,1,0,1,0,17,1,106,0,13,0
0,1,0,0,1,0,9,1,522,0,12,1
0,1,0,0,1,0,13,1,1902,1,61,0
0,1,0,0,1,0,27,3,568,9,16,1
0,1,0,0,1,0,16,1,442,1,51,1
0,1,0,0,1,0,32,1,429,21,39,1
0,1,0,0,1,0,25,1,1611,1,87,0
0,1,0,0,1,0,16,2,718,1,62,0
0,1,0,0,1,0,16,1,0,0,0,1
0,1,0,0,1,0,38,1,1833,2,64,0
0,1,0,0,0,1,7,1,164,1,24,1
0,1,0,0,1,0,12,1,8,0,0,1
0,1,0,0,1,0,23,1,132,0,7,1
0,1,0,0,1,0,22,1,77,1,13,1
0,1,0,0,1,0,23,2,209,5,20,1
0,1,0,0,1,0,20,1,216,1,6,1
0,1,0,0,0,1,15,1,581,0,62,0
0,1,0,0,1,0,22,1,883,2,39,1
0,1,0,0,1,0,10,2,244,0,3,0
0,1,0,0,0,1,9,1,177,0,5,0
0,1,0,0,1,0,6,1,1172,4,55,1
0,1,0,0,1,0,17,1,593,6,32,1
0,1,0,0,1,0,21,1,367,2,16,0
0,1,0,0,1,0,15,1,159,0,22,1
0,1,0,0,1,0,21,3,209,2,20,1
0,1,0,0,1,0,19,2,636,4,20,0
0,0,0,1,1,0,35,2,46,0,4,0
0,0,1,0,1,0,29,1,194,0,11,0
0,0,0,1,1,0,14,1,91,0,6,1
0,0,1,0,1,0,24,2,14,0,0,0
0,1,0,0,1,0,20,2,659,5,36,0
0,1,0,0,1,0,29,2,309,0,8,0
0,1,0,0,1,0,17,1,168,2,4,0
0,0,1,0,0,1,47,1,2451,16,77,0
0,1,0,0,1,0,7,2,412,1,25,0
0,1,0,0,1,0,17,3,326,0,25,1
0,0,1,0,1,0,28,1,245,0,26,1
0,1,0,0,1,0,35,1,588,6,26,1
0,1,0,0,1,0,7,1,377,0,24,0
0,1,0,0,1,0,19,1,265,3,19,0
0,1,0,0,1,0,14,3,138,0,4,0
0,1,0,0,1,0,28,2,368,0,4,0
0,1,0,0,1,0,27,3,3583,12,36,0
0,1,0,0,1,0,14,1,729,4,25,1
0,0,1,0,1,0,24,1,82,0,12,1
0,1,0,0,1,0,13,1,2605,3,112,0
0,1,0,0,1,0,23,2,1113,2,39,1
0,0,0,1,1,0,48,1,3,1,5,0
0,1,0,0,1,0,11,1,1418,9,60,1
0,1,0,0,1,0,11,1,408,4,28,1
0,1,0,0,1,0,9,3,320,11,23,0
0,1,0,0,1,0,15,1,1232,3,87,0
0,0,1,0,1,0,25,2,205,2,23,0
0,1,0,0,0,1,20,2,561,2,35,1
0,1,0,0,1,0,12,2,895,0,0,1
0,1,0,0,1,0,26,2,83,8,11,1
0,1,0,0,1,0,24,1,213,0,16,0
0,1,0,0,1,0,18,1,523,0,26,1
0,0,1,0,1,0,28,1,122,0,3,1
0,1,0,0,1,0,23,2,328,0,19,0
0,1,0,0,1,0,19,1,263,1,17,0
0,1,0,0,1,0,10,1,951,2,23,0
0,1,0,0,1,0,19,1,153,0,6,1
0,0,0,1,1,0,50,2,296,0,11,1
0,0,1,0,1,0,33,1,10,0,2,1
0,1,0,0,1,0,7,1,533,2,29,0
0,1,0,0,1,0,9,1,126,0,2,0
0,1,0,0,1,0,11,2,343,1,15,1
0,0,1,0,1,0,14,2,55,0,8,1
0,1,0,0,1,0,13,1,1293,2,64,1
0,1,0,0,1,0,27,3,413,0,15,0
0,1,0,0,1,0,16,2,958,1,80,0
0,1,0,0,1,0,34,1,320,0,18,0
0,1,0,0,1,0,23,2,106,2,2,1
0,1,0,0,0,1,11,1,630,12,42,1
0,0,1,0,1,0,25,1,343,6,18,0
0,1,0,0,1,0,21,2,232,2,10,1
0,1,0,0,1,0,20,1,338,6,34,0
0,1,0,0,1,0,18,1,173,2,5,0
0,1,0,0,1,0,16,1,433,2,33,0
0,0,1,0,1,0,29,1,398,9,15,0
0,1,0,0,1,0,9,4,215,4,14,1
0,1,0,0,1,0,17,2,158,0,4,0
0,1,0,0,1,0,26,2,306,0,28,1
0,1,0,0,1,0,39,2,3168,3,50,0
0,1,0,0,1,0,41,2,469,3,20,0
0,1,0,0,1,0,23,1,2073,1,77,1
0,0,1,0,1,0,24,1,129,1,3,0
0,1,0,0,1,0,18,1,1543,2,77,1
0,1,0,0,0,1,10,2,0,0,0,1
0,1,0,0,1,0,18,1,344,3,28,1
0,1,0,0,1,0,17,2,342,0,8,0
0,0,0,1,1,0,14,2,50,0,2,1
0,0,1,0,1,0,11,1,642,1,104,1
0,1,0,0,1,0,13,1,1186,18,115,1
0,1,0,0,1,0,8,4,1863,1,31,0
0,0,0,1,1,0,25,1,76,0,10,0
0,1,0,0,1,0,23,3,539,14,21,0
0,1,0,0,1,0,13,1,763,0,18,0
0,1,0,0,1,0,26,1,282,0,22,0
0,1,0,0,1,0,27,1,547,0,63,0
0,1,0,0,1,0,9,1,21,0,0,0
0,1,0,0,1,0,19,1,291,2,11,1
0,1,0,0,1,0,14,2,106,0,12,1
0,1,0,0,0,1,7,1,1149,15,91,0
0,0,0,1,1,0,35,1,604,2,22,1
0,1,0,0,1,0,11,1,636,0,2,1
0,1,0,0,1,0,18,1,448,0,17,0
0,1,0,0,1,0,8,2,232,0,8,0
